,generation,individual index,training time (s),inference time (ms),accuracy,epochs,r,no_of_conv_kernels,secondary_capsule_vector,dense_1,dense_2,epsilon,m_plus,m_minus,lambda_,alpha,no_of_primary_capsules,primary_capsule_vector,no_of_secondary_capsules
349,4,40,44.92191410064697,11.826334953308105,0.773,2,4,128,24,768,1280,0.013516109479687446,0.9230437568240436,0.12613232994907547,0.2586992531035802,0.008893559232479236,32,8,10
350,4,41,89.34768581390381,11.835001230239868,0.806,4,4,128,20,512,1280,0.008519148412302583,0.9687150216920433,0.08076824670341966,0.24235900571411956,0.0028341188416411904,32,8,10
351,4,42,133.98772549629211,11.801605224609375,0.825,6,4,32,31,512,768,0.07173739312335992,0.9099409525084882,0.08736526642857141,0.7517791000697692,0.0003387531946418662,32,8,10
352,4,43,67.30733180046082,11.788478374481201,0.8,3,4,64,13,768,1536,1e-07,0.9,0.12929316177004335,0.355377022287234,0.01,32,8,10
353,4,44,133.81544613838196,11.718683958053589,0.823,6,4,32,15,256,1536,0.023375945425074023,0.9456382895116866,0.17296410220332575,0.43965679922539036,0.008811426075906412,32,8,10
354,4,45,67.20487785339355,11.667896270751953,0.792,3,4,64,39,512,768,0.017357930452444603,0.9414726625688482,0.13556105701288163,0.7589786883084543,0.00496988465785298,32,8,10
355,4,46,44.92072319984436,11.661293506622314,0.749,2,4,64,45,128,1280,0.027978165477805246,0.9104029351242201,0.14391899321974774,0.5317349333290197,0.0014128844966073413,32,8,10
356,4,47,22.95302987098694,11.73098611831665,0.716,1,4,128,37,256,1024,0.024449448042735467,0.9880588580222427,0.07847040619532768,0.4656863621250402,0.004401547482271345,32,8,10
357,4,48,22.83644962310791,11.826672554016113,0.72,1,4,32,6,768,768,0.005458205057193512,0.9681309533075753,0.1793360280878351,0.8585374423148316,0.006705813394095259,32,8,10
358,4,49,22.925190687179565,11.784907817840576,0.694,1,4,3,25,768,7,0.08120437316826935,0.972449130511911,0.1784648398321268,0.20914021100048824,0.00869658073386156,32,8,10
359,4,50,23.02490210533142,8.882267951965332,0.715,1,3,32,32,512,512,0.009011527052936837,0.9375195781905303,0.10529311136605529,0.3666668515930561,0.008430764108923768,32,8,10
360,4,51,90.97620105743408,8.938745260238647,0.829,7,3,32,14,768,768,0.00580315987416246,0.9229651288482803,0.11340708455053196,0.9247851904880324,0.0037554587704654503,32,8,10
361,4,52,44.49094104766846,5.989247798919678,0.82,4,2,64,21,512,1792,0.047294579071162024,0.9330653636304956,0.17271807633273645,0.43989549610541423,0.00937048232124106,32,8,10
362,4,53,134.57101774215698,11.826929092407227,0.832,6,4,64,26,768,1280,0.09021398371743376,0.9661619078803173,0.16422974544628954,0.5319395438002031,0.002256638417822002,32,8,10
363,4,54,92.42629384994507,8.866854906082153,0.84,7,3,64,29,4,1024,0.061286403067147256,0.9168004286499564,0.17694802607374682,0.8790706931685779,0.009325505436823592,32,8,10
364,4,55,133.70258331298828,11.76997447013855,0.838,6,4,64,7,512,256,0.09666348574636781,0.9397254703241007,0.16682672921006586,0.3429628250807572,0.007340849570503188,32,8,10
365,4,56,22.468811511993408,5.961109638214111,0.771,2,2,32,6,768,768,0.005458205057193512,0.9681309533075753,0.1793360280878351,0.8585374423148316,0.006705813394095259,32,8,10
