,generation,individual index,training time (s),inference time (ms),accuracy,epochs,r,no_of_conv_kernels,secondary_capsule_vector,dense_1,dense_2,epsilon,m_plus,m_minus,lambda_,alpha,no_of_primary_capsules,primary_capsule_vector,no_of_secondary_capsules
137,7,6,44.21653342247009,13.67898178100586,0.95,2,4,64,42,128,512,0.03511889620605091,0.912736605878009,0.08680711841120445,0.7146124730697551,0.007690845899888553,32,8,10
138,7,7,19.068607568740845,6.672177791595459,0.916,2,2,32,15,128,768,0.08478112855324292,0.9834766379252852,0.053625299934916805,0.4200052443154796,0.002282203598925124,32,8,10
139,7,8,80.83009433746338,6.921655178070068,0.902,8,2,3,4,512,1536,0.04999446270025716,0.9623472847238512,0.09102258594294105,0.31292507486190235,0.00010288996938087522,32,8,10
140,7,9,22.12229561805725,9.992387771606445,0.872,1,3,32,18,128,1536,0.0523702914827628,0.9430366891876418,0.06980183243202624,0.974500419674581,0.0001,32,8,10
141,7,10,101.80858206748962,13.478437423706055,0.966,5,4,32,20,256,1792,0.054867120379071224,0.9485196938865132,0.146729884284077,0.8875455596195972,0.00020001733365496933,32,8,10
142,7,11,66.6789882183075,10.083907127380371,0.968,5,3,128,45,512,7,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.9035010910638733,0.001291027211386844,32,8,10
143,7,12,66.48774552345276,10.253210067749023,0.966,5,3,128,45,512,7,0.04999446270025716,0.9623472847238512,0.09102258594294105,0.31292507486190235,0.00010288996938087522,32,8,10
144,7,13,87.36939430236816,6.872589111328125,0.906,8,2,3,4,512,1536,0.054867120379071224,0.9485196938865132,0.146729884284077,0.8875455596195972,0.00020001733365496933,32,8,10
145,7,14,22.162585258483887,6.815186023712158,0.938,2,2,32,15,128,768,0.08478112855324292,0.9834766379252852,0.053625299934916805,0.9035010910638733,0.001291027211386844,32,8,10
146,7,15,109.55252242088318,13.718311786651611,0.954,5,4,32,20,256,1792,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.4200052443154796,0.002282203598925124,32,8,10
147,7,16,44.43702244758606,13.869383811950684,0.944,2,4,64,42,128,512,0.03511889620605091,0.9623472847238512,0.09102258594294105,0.31292507486190235,0.00010288996938087522,32,8,10
148,7,17,87.63604474067688,6.92864465713501,0.934,8,2,3,4,512,1536,0.04999446270025716,0.912736605878009,0.08680711841120445,0.7146124730697551,0.007690845899888553,32,8,10
149,7,18,22.052720069885254,10.328979969024658,0.838,1,3,32,18,128,7,0.054867120379071224,0.9485196938865132,0.146729884284077,0.8875455596195972,0.00020001733365496933,32,8,10
150,7,19,67.52407693862915,10.042181491851807,0.966,5,3,128,45,512,1536,0.0523702914827628,0.9430366891876418,0.06980183243202624,0.974500419674581,0.0001,32,8,10
151,7,20,70.20283269882202,6.6795430183410645,0.974,7,2,128,36,256,768,0.09593070028244832,0.9787232262815474,0.10380772320269281,0.29550548928574516,0.0015438641096915935,32,8,10
152,7,21,109.54832243919373,13.55553674697876,0.96,5,4,32,20,256,1792,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.602293882511662,0.001291027211386844,32,8,10
153,7,22,76.51686668395996,6.7673187255859375,0.976,7,2,128,36,256,768,0.09593070028244832,0.9787232262815474,0.10380772320269281,0.29550548928574516,0.0015438641096915935,32,8,10
154,7,23,101.58570981025696,13.753413200378418,0.95,5,4,32,20,256,1792,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.6915934305738174,0.001291027211386844,32,8,10
155,7,24,22.199949741363525,6.943108558654785,0.922,2,2,32,15,128,768,0.08478112855324292,0.9834766379252852,0.053625299934916805,0.4200052443154796,0.002282203598925124,32,8,10
156,8,0,66.47454333305359,10.6896390914917,0.966,5,3,128,45,512,7,0.054867120379071224,0.9485196938865132,0.146729884284077,0.8875455596195972,0.00020001733365496933,32,8,10
157,8,1,51.59163761138916,6.755237102508545,0.964,5,2,128,43,4,768,0.00935957092787254,0.9193104740950231,0.14437036585170915,0.5351790776519638,0.007749739953908195,32,8,10
158,8,2,54.81995749473572,6.750932216644287,0.968,5,2,128,43,768,768,0.09102319699384631,0.951390246417412,0.14740903302460404,0.9707795248619209,0.0025963507683407264,32,8,10
159,8,3,33.10302472114563,6.939385890960693,0.966,3,2,128,41,768,256,0.028039421728919094,0.9038859194018989,0.19269049127478116,0.5419146173488955,0.0001,32,8,10
160,8,4,22.182149171829224,6.777140140533447,0.93,2,2,32,15,128,768,0.08478112855324292,0.9834766379252852,0.053625299934916805,0.4200052443154796,0.002282203598925124,32,8,10
161,8,5,54.72492241859436,6.967132568359375,0.96,5,2,128,36,256,768,0.09593070028244832,0.9787232262815474,0.10380772320269281,0.29550548928574516,0.0015438641096915935,32,8,10
162,8,6,101.86474990844727,13.5748291015625,0.958,5,4,32,20,256,1792,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.6915934305738174,0.001291027211386844,32,8,10
163,8,7,87.3523588180542,6.889745235443115,0.91,8,2,3,4,512,1536,0.04999446270025716,0.9623472847238512,0.09102258594294105,0.31292507486190235,0.00010288996938087522,32,8,10
